AtNum,Group,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,PartOmegaOxygen,RMin,RMax,RAverage
30,E12(Zn),2,2,6,5.34,1.348899,10.2808,28.15849,0.08553415,11.33974,0.024105,0.94891,2.01987,2.21291,2.13741
64,E3(Ln),3,4,9,7.79,1.406673,11.65919,28.6262,0.08019909,28.83529,0.011765,0.999737,2.36688,2.59627,2.45156
64,E3(Ln),3,4,9,6.73,1.413952,11.84112,29.22379,0.08111871,27.90371,0.036402,0.999577,2.29772,2.70298,2.46503
64,E3(Ln),3,4,9,7.95,1.404441,11.60378,28.43586,0.08006087,28.85213,0.014528,0.988511,2.38042,2.56583,2.44887
64,E3(Ln),3,4,9,6.76,1.412161,11.79618,29.10778,0.08102409,27.84869,0.039818,0.998915,2.3009,2.71279,2.46065
65,E3(Ln),3,4,9,7.79,1.398648,11.46078,28.29865,0.08019799,28.3895,0.011286,0.999748,2.34853,2.6044,2.43891
65,E3(Ln),3,4,9,6.72,1.407232,11.67308,28.97288,0.08121774,27.54882,0.035732,0.999518,2.27959,2.71596,2.457
13,E13(B),3,4,5,4.57,1.225481,7.70919,24.1608,0.08939856,5.19717,0.021431,0.94054,1.74041,2.00567,1.84327
30,E12(Zn),2,4,4,4.7,1.374514,10.87767,30.07708,0.0888638,3.82557,0.027884,0.93021,1.9573,1.97342,1.96518
12,E2(Be),2,2,4,4.19,1.387297,11.184,32.57374,0.09567588,3.68711,0.101154,0.901483,1.91863,1.94717,1.93302
12,E2(Be),2,2,6,5.15,1.320647,9.64825,27.44275,0.08647205,10.89305,0.038275,0.982244,1.96886,2.17381,2.08614
63,E3(Ln),3,4,6,4.79,1.447478,12.70353,31.70789,0.0846708,14.79392,0.055507,0.887906,2.07976,2.48569,2.33232
63,E3(Ln),3,4,6,4.97,1.452613,12.8392,31.49299,0.08437569,14.84093,0.052023,0.869804,2.05965,2.49649,2.33863
63,E3(Ln),3,4,6,4.89,1.461709,13.08192,32.29871,0.08507137,14.90066,0.082609,0.891674,2.13298,2.45868,2.33625
63,E3(Ln),3,4,6,4.72,1.445757,12.65828,31.46912,0.08414831,14.77261,0.053479,0.885411,2.06524,2.48012,2.33091
63,E3(Ln),3,4,6,5.31,1.430781,12.26898,29.75741,0.08284043,14.28959,0.073475,0.805064,2.07253,2.40417,2.32512
20,E2(Be),2,4,8,7.22,1.434259,12.35867,30.30723,0.08113609,26.27018,0.01975,0.998727,2.42147,2.49508,2.44759
20,E2(Be),2,4,8,7.31,1.435225,12.38365,30.13163,0.0812137,26.41518,0.032982,0.967655,2.41603,2.56232,2.45175
20,E2(Be),2,4,8,7.53,1.442497,12.57283,30.33,0.08082294,26.28906,0.034969,0.924205,2.38442,2.56253,2.47076
20,E2(Be),2,4,7,6.58,1.450168,12.77449,30.78717,0.08151313,21.90822,0.057437,0.911334,2.32012,2.57479,2.42851
20,E2(Be),2,4,7,6.6,1.450357,12.7795,30.77409,0.08143125,21.92354,0.056776,0.917401,2.31668,2.57626,2.42985
20,E2(Be),2,4,8,6.4,1.44956,12.75843,30.96181,0.08271015,24.82024,0.074342,0.970687,2.31637,2.70538,2.45993
11,E1(Li),1,2,6,7.27,1.457465,12.96829,30.22395,0.08129105,15.87697,0.01289,0.644584,2.38625,2.47582,2.43104
20,E2(Be),2,2,9,7.54,1.44534,12.64731,30.2939,0.08024821,32.50122,0.019941,1,2.40949,2.81846,2.55212
38,E2(Be),2,4,8,6.97,1.507878,14.36108,33.09385,0.08075071,30.9254,0.032555,0.95152,2.50486,2.68798,2.57923
58,E3(Ln),3,4,9,7.25,1.455347,12.91185,30.61577,0.08013908,32.17624,0.03289,0.994417,2.41694,2.69516,2.54011
58,E3(Ln),3,4,9,6.82,1.456475,12.94188,30.8556,0.08081602,31.18882,0.050793,0.999584,2.3467,2.71103,2.53159
20,E2(Be),2,4,8,7.02,1.437819,12.45092,30.1389,0.08080169,26.8028,0.030147,0.969817,2.37435,2.54864,2.45825
20,E2(Be),2,4,6,4.96,1.400962,11.51775,30.05832,0.08644135,11.86036,0.143555,0.787115,2.31358,2.60595,2.40714
20,E2(Be),2,4,7,6.04,1.458812,13.00429,32.51085,0.08453964,20.40613,0.090153,0.982183,2.30254,2.59467,2.40288
20,E2(Be),2,4,7,6.03,1.457789,12.97695,32.51195,0.08453467,20.33866,0.088958,0.990657,2.30472,2.5915,2.40047
57,E3(Ln),3,2,9,7.91,1.466177,13.20225,30.67998,0.08004158,32.29377,0.07287,0.95919,2.46284,2.69065,2.55686
57,E3(Ln),3,2,10,8.23,1.460832,13.05837,30.34468,0.07960065,37.11718,0.042305,0.998141,2.50124,2.72951,2.58762
41,E5(V),5,2,6,5.4,1.215151,7.51588,23.25875,0.08480563,9.52872,0.007332,0.99941,1.84341,2.11917,1.95149
41,E5(V),5,2,7,5.59,1.209918,7.41919,22.19095,0.0821073,12.82823,0.020874,1,1.87609,2.19804,2.02608
41,E5(V),5,2,7,5.5,1.205548,7.33909,22.01142,0.08201776,12.7511,0.024817,1,1.85946,2.15455,2.02033
41,E5(V),5,2,6,5.39,1.220059,7.60731,23.44897,0.08466433,9.65822,0.004155,1,1.86351,2.10384,1.95832
11,E1(Li),1,4,6,6.07,1.525218,14.86223,34.45012,0.08345987,19.33483,0.032764,0.842674,2.32561,2.73646,2.47909
20,E2(Be),2,4,8,6.66,1.451573,12.81167,30.92896,0.08129836,26.04785,0.016013,0.979017,2.37932,2.63179,2.47506
20,E2(Be),2,4,8,7.24,1.429717,12.24161,29.77732,0.08087432,26.44238,0.04624,0.942244,2.374,2.50984,2.4464
20,E2(Be),2,4,8,6.99,1.428221,12.20324,29.72891,0.08075542,26.39165,0.036557,0.956789,2.34959,2.53317,2.4461
19,E1(Li),1,4,10,8.98,1.604651,17.30735,36.30888,0.07992887,44.27121,0.007172,0.964652,2.75876,2.92088,2.82547
20,E2(Be),2,4,8,7.07,1.433856,12.34823,29.94065,0.08137607,25.34696,0.01978,0.94423,2.33871,2.63249,2.44744
20,E2(Be),2,4,8,7.07,1.440589,12.52301,30.35128,0.08143777,25.59991,0.015268,0.97003,2.34864,2.63339,2.4562
11,E1(Li),1,4,6,5.5,1.519017,14.6817,35.07135,0.0855894,17.42379,0.097134,0.876728,2.27011,2.54236,2.42388
11,E1(Li),1,4,6,6.02,1.496261,14.03172,33.93537,0.08351354,18.65311,0.088199,0.900638,2.32114,2.54027,2.42103
42,E6(Cr),6,4,6,4.38,1.223071,7.66379,24.07072,0.08687365,9.58652,0.015998,0.999899,1.7012,2.37286,1.97803
42,E6(Cr),6,4,6,4.44,1.225691,7.71315,23.9929,0.08670205,9.65094,0.037791,0.994339,1.69432,2.3615,1.98929
42,E6(Cr),6,4,6,4.55,1.220281,7.61146,23.6977,0.08589384,9.76684,0.047515,0.998815,1.71051,2.25958,1.97869
42,E6(Cr),6,4,6,4.53,1.219537,7.59755,23.73718,0.08604639,9.67211,0.042865,0.999372,1.70972,2.26105,1.97671
19,E1(Li),1,4,10,6.96,1.666582,19.38959,39.49047,0.0805696,44.76934,0,0.928068,2.73926,3.43159,2.9588
19,E1(Li),1,8,7,6.89,1.691625,20.27687,41.45478,0.08470692,30.20739,0.199381,0.775016,2.77311,3.26374,2.92814
19,E1(Li),1,8,10,7.2,1.664555,19.31894,39.23886,0.08016414,45.93237,0.00935,0.910565,2.72223,3.25505,2.9463
39,E3(Sc),3,4,8,7.84,1.386512,11.16502,28.29025,0.08106709,23.27991,0.001467,1,2.35322,2.38564,2.36814
55,E1(Li),1,1,8,8.86,1.834824,25.87449,46.76971,0.07956378,52.7744,0,0.744795,3.13824,3.35503,3.2355
55,E1(Li),1,2,8,7.76,1.863337,27.09959,49.55867,0.0812021,49.49699,0.05036,0.844536,3.03715,3.56764,3.2125
19,E1(Li),1,8,9,8.28,1.661995,19.22992,39.0044,0.07960964,48.37584,0.05655,0.910841,2.76455,3.07397,2.92198
83,E15(N),3,4,10,8.99,1.467666,13.24252,30.7723,0.0798717,36.69297,0.059521,1,2.4742,2.72895,2.58776
42,E6(Cr),3,2,3,4.24,1.39842,11.45518,31.58203,0.0905497,0,0.071533,0.734647,1.88283,1.90322,1.89432
42,E6(Cr),3,2,3,4.36,1.398982,11.46898,31.3979,0.09023773,0,0.042457,0.724567,1.8862,1.90224,1.89548
29,E11(Cu),1,1,2,4.32,1.455579,12.91801,32.43927,0.08630332,0,0.03138,0.713638,1.86599,1.86611,1.86605
29,E11(Cu),1,1,2,4.44,1.480799,13.6012,32.51712,0.08749657,0,0.076968,0.556133,1.84522,1.8726,1.85891
29,E11(Cu),1,1,2,4.43,1.467128,13.22794,32.13772,0.08729945,0,0.109325,0.590575,1.8714,1.87198,1.87169
29,E11(Cu),1,1,2,4.4,1.451464,12.80877,31.63411,0.08671576,0,0.059029,0.590905,1.85538,1.85968,1.85753
29,E11(Cu),1,1,2,4.43,1.454612,12.8923,32.08311,0.08653278,0,0.035316,0.706915,1.86156,1.88998,1.87577
29,E11(Cu),1,1,2,4.27,1.499985,14.13674,33.49442,0.08735992,0,0.066229,0.531754,1.85573,1.8671,1.86142
29,E11(Cu),1,1,2,4.35,1.472293,13.36816,32.42716,0.08633597,0,0.072211,0.582236,1.85612,1.87467,1.86539
29,E11(Cu),1,1,3,4.57,1.44807,12.71914,31.30969,0.08675483,0,0.121839,0.610796,1.86159,2.36948,2.03842
25,E7(Mn),2,2,6,5.17,1.380873,11.02936,28.96201,0.08416259,12.97774,0.063645,0.98146,2.09021,2.36642,2.21404
25,E7(Mn),2,1,6,5.9,1.342177,10.12786,28.06716,0.0835085,13.41866,0,0.99794,2.13782,2.18403,2.16147
3,E1(Li),1,2,4,4.54,1.397117,11.42319,31.26146,0.09369893,3.36961,0.088571,0.845572,1.90202,1.95473,1.92746
23,E5(V),4,2,5,3.88,1.261738,8.41387,26.05634,0.09130656,5.07337,0.086948,0.963896,1.5877,1.97061,1.8878
46,E10(Ni),2,4,4,5.17,1.439393,12.49184,31.28814,0.09422584,0.31563,0.146443,0.881292,1.99066,1.99512,1.99287
62,E3(Ln),3,4,8,7.18,1.420898,12.01648,29.359,0.08102697,24.29378,0.0438,0.955841,2.36283,2.54083,2.42971
46,E10(Ni),2,4,4,5.06,1.445173,12.64294,31.26206,0.09113804,0.0872,0.132753,0.863308,1.9924,2.05924,2.02886
46,E10(Ni),2,4,4,5.08,1.397557,11.43398,29.40064,0.09067845,0.38294,0.07256,0.868403,1.93393,2.02333,1.97362
46,E10(Ni),2,4,4,5.18,1.435035,12.37874,31.00648,0.09130092,0.07898,0.136876,0.872804,1.9405,2.05489,2.00442
46,E10(Ni),2,4,4,5.17,1.392506,11.31046,29.46442,0.08965229,0.47551,0.024657,0.880034,1.93645,1.99669,1.96572
62,E3(Ln),3,4,8,7.18,1.413132,11.82052,29.10947,0.08101233,24.05607,0.027027,0.970285,2.31994,2.58385,2.41951
62,E3(Ln),3,4,8,7.2,1.436885,12.42667,30.0417,0.08098432,25.61366,0.038398,0.967259,2.33244,2.59504,2.45802
62,E3(Ln),3,4,8,7.05,1.413666,11.83393,29.1499,0.08096603,23.87363,0.023758,0.970996,2.31473,2.55427,2.41717
62,E3(Ln),3,4,8,7.24,1.436697,12.42179,30.08404,0.08107802,25.38063,0.043567,0.970511,2.34996,2.55678,2.4533
29,E11(Cu),2,2,6,5.38,1.293227,9.05968,26.12101,0.08455271,11.69722,0,0.992141,1.92848,2.16869,2.07656
48,E12(Zn),2,4,7,6.46,1.422198,12.04949,30.4305,0.08379639,17.85954,0.036344,0.938198,2.26473,2.56394,2.34791
48,E12(Zn),2,2,7,6.02,1.427592,12.1871,30.69591,0.0827178,20.20016,0.003576,0.93814,2.22378,2.71912,2.38268
48,E12(Zn),2,4,6,5.77,1.417088,11.92007,30.70345,0.08371548,15.29018,0.039886,0.945835,2.22535,2.31701,2.27852
48,E12(Zn),2,4,8,5.96,1.441344,12.54272,30.53036,0.08231949,21.28602,0.038596,0.923001,2.19962,2.8424,2.47654
58,E3(Ln),3,4,9,7.1,1.458461,12.99491,30.80922,0.08035661,31.75134,0.019864,0.99152,2.42704,2.63467,2.53859
39,E3(Sc),3,4,9,7.93,1.379625,10.99947,27.51312,0.08013515,27.34888,0.01191,1,2.32489,2.53915,2.40724
39,E3(Sc),3,4,8,6.55,1.385994,11.15252,28.45581,0.08143644,22.81728,0.030717,0.999076,2.23305,2.53738,2.36661
39,E3(Sc),3,4,9,8.1,1.378685,10.97701,27.45413,0.08014383,27.31459,0.017233,0.996993,2.32162,2.55009,2.40543
39,E3(Sc),3,4,8,6.45,1.384979,11.12803,28.41702,0.08140953,22.75186,0.029514,0.999101,2.24792,2.54615,2.36479
42,E6(Cr),2,4,4,5.63,1.353414,10.38439,28.55779,0.0846577,0.36138,0.099029,0.829711,2.10184,2.12085,2.10897
42,E6(Cr),2,4,4,5.56,1.357136,10.4703,28.74719,0.08484608,0.36082,0.103409,0.828109,2.10792,2.13474,2.11575
24,E6(Cr),6,2,4,4.06,1.225998,7.71895,25.8432,0.09742867,2.39545,0.108559,0.945139,1.57231,1.78566,1.67444
3,E1(Li),1,4,4,4.5,1.388362,11.20978,30.85524,0.09121698,3.90995,0.060418,0.764799,1.91265,2.07201,1.97702
3,E1(Li),1,4,5,5.28,1.377797,10.95581,29.07754,0.08776871,6.92717,0.060941,0.840947,2.00333,2.13842,2.0868
3,E1(Li),1,4,4,4.63,1.397187,11.42489,31.23011,0.09226684,3.91024,0.061952,0.766798,1.91573,2.09911,1.98594
3,E1(Li),1,4,5,5.07,1.368046,10.72483,28.72386,0.08696744,6.93478,0.028712,0.825142,1.98384,2.1725,2.08758
3,E1(Li),1,4,5,5.26,1.391587,11.28808,29.95467,0.08923027,6.94162,0.050371,0.843645,2.01829,2.22688,2.0955
3,E1(Li),1,4,4,4.63,1.367951,10.72261,29.61003,0.09137817,3.73861,0.098329,0.747383,1.91762,2.01078,1.95265
3,E1(Li),1,4,4,4.81,1.370959,10.79349,29.80606,0.09156857,3.7932,0.103391,0.779797,1.93403,1.99382,1.9591
3,E1(Li),1,4,5,5.59,1.365868,10.67371,28.60083,0.08782386,6.78871,0.062379,0.832615,2.01295,2.1376,2.07257
3,E1(Li),1,8,5,5.31,1.324069,9.72346,27.01727,0.08533413,6.52165,0.046191,0.910208,1.93924,2.19161,2.04796
11,E1(Li),1,4,6,5.95,1.491506,13.89836,33.8275,0.08454227,17.50764,0.028299,0.824213,2.33864,2.51647,2.40885
11,E1(Li),1,4,6,6.21,1.488873,13.8249,33.7632,0.08353278,18.06704,0,0.925492,2.39244,2.40327,2.39811
3,E1(Li),1,8,4,4.38,1.365379,10.66223,29.87461,0.09097084,3.55019,0.069201,0.842008,1.88541,1.96372,1.93502
55,E1(Li),1,4,10,9.88,1.820504,25.27341,46.38932,0.07943263,69.8928,0.012949,0.902125,3.12705,3.31226,3.21824
55,E1(Li),1,4,8,8.44,1.796221,24.27549,45.21317,0.07977897,52.7341,0.038542,0.691913,3.0407,3.58239,3.22498
29,E11(Cu),2,2,5,5.35,1.296792,9.13482,26.3408,0.0852587,5.97915,0.025099,0.90149,1.95105,2.16046,2.0041
66,E3(Ln),3,4,8,6.71,1.398745,11.46316,28.63198,0.08091822,23.489,0.028328,1,2.28785,2.63206,2.39883
66,E3(Ln),3,4,7,6.24,1.402222,11.54885,29.26461,0.08302298,18.2616,0.042892,0.958644,2.23648,2.3908,2.32391
20,E2(Be),2,2,8,5.58,1.454915,12.90036,31.62864,0.08193318,25.82023,0.012111,0.993573,2.27,2.93294,2.50255
20,E2(Be),2,2,7,6.04,1.444041,12.61326,31.20078,0.08205966,21.06957,0.018045,0.954413,2.30107,2.50266,2.40423
31,E13(B),3,4,4,4.51,1.328613,9.8239,28.59212,0.09330679,3.05464,0.077282,0.857458,1.81048,1.90662,1.85159
31,E13(B),3,4,6,5.48,1.237488,7.93801,23.66529,0.08379583,10.40053,0.021641,0.982287,1.86667,2.06559,1.99314
68,E3(Ln),3,4,8,6.56,1.376968,10.93603,28.0044,0.08136579,22.97396,0.044659,0.998393,2.22789,2.51755,2.35399
47,E11(Cu),1,2,3,4.99,1.608081,17.41857,37.5134,0.08511468,0,0.024329,0.699923,2.16387,2.40982,2.26599
47,E11(Cu),1,2,3,5.05,1.58142,16.56649,36.96612,0.0851558,0,0.059802,0.760259,2.16279,2.41291,2.26241
47,E11(Cu),1,2,3,5.08,1.609254,17.45669,37.68535,0.0850188,0,0.038471,0.712211,2.20643,2.38689,2.27514
47,E11(Cu),1,2,3,5.33,1.58509,16.68209,36.78814,0.08494106,0,0.058388,0.716563,2.18121,2.42959,2.27867
47,E11(Cu),1,2,3,5.04,1.578657,16.4798,36.75117,0.08532637,0,0.075771,0.758623,2.16361,2.40943,2.25324
47,E11(Cu),1,2,3,5.08,1.611545,17.53137,37.44196,0.08459279,0,0.029466,0.691226,2.18968,2.40539,2.28278
47,E11(Cu),1,2,3,5.2,1.597983,17.09248,37.19729,0.08505226,0,0.030517,0.712509,2.18891,2.44402,2.27686
74,E6(Cr),4,8,6,5.05,1.258839,8.35602,24.39993,0.08364546,11.13104,0.021311,0.937003,1.88537,2.16914,2.04372
74,E6(Cr),4,8,6,4.92,1.242379,8.0325,23.68946,0.0836194,10.77636,0.046249,0.938929,1.77387,2.16023,2.01943
74,E6(Cr),4,8,6,4.97,1.247385,8.12999,23.90048,0.08374632,10.84223,0.034442,0.936107,1.79823,2.20081,2.0267
58,E3(Ln),3,2,8,6.8,1.456261,12.9362,31.26329,0.08089835,27.65768,0.022596,0.999566,2.38413,2.63427,2.49777
29,E11(Cu),2,2,4,5.49,1.284809,8.88391,25.8981,0.08698841,0,0,0.726165,1.92758,1.93073,1.92915
29,E11(Cu),2,2,4,5.16,1.340131,10.08162,28.02051,0.08832099,0,0,0.773532,1.92161,1.92872,1.92516
56,E2(Be),2,2,9,8.11,1.603939,17.28431,36.56053,0.07949258,44.99206,0.020523,0.944464,2.66397,2.88491,2.81404
3,E1(Li),1,2,5,4.61,1.371044,10.79551,31.10978,0.09405858,6.75789,0.062855,0.981882,1.99855,2.0633,2.01786
45,E9(Co),2,8,5,5.52,1.320846,9.65262,27.00652,0.08395315,6.50887,0.012652,0.856037,2.02626,2.31163,2.08836
45,E9(Co),2,8,5,5.55,1.31527,9.53088,26.70746,0.08374935,6.4664,0.023148,0.841688,2.02374,2.2921,2.08467
11,E1(Li),1,4,6,5.5,1.556564,15.79755,36.93653,0.08756238,17.37739,0.089096,0.918281,2.2882,2.73112,2.45365
11,E1(Li),1,4,6,5.62,1.562146,15.9681,37.08238,0.08877268,16.88871,0.191263,0.920893,2.30678,2.6771,2.44493
57,E3(Ln),3,4,10,8.5,1.465436,13.18225,30.34193,0.07937117,37.6152,0.048946,0.988622,2.54055,2.70054,2.59983
30,E12(Zn),2,2,6,5.85,1.301319,9.23082,26.1239,0.08403803,11.91253,0,0.950507,2.0381,2.13547,2.08969
60,E3(Ln),3,2,6,5.72,1.455381,12.91275,31.56601,0.08263054,17.07973,0.059377,0.877062,2.21876,2.5585,2.38375
11,E1(Li),1,6,6,6.92,1.463284,13.12425,31.554,0.08411603,15.33205,0,0.867357,2.33314,2.33314,2.33314
30,E12(Zn),2,6,6,6.05,1.29556,9.1088,26.23156,0.08441348,11.61157,0,0.991552,2.07549,2.07549,2.07549
11,E1(Li),1,6,6,6.89,1.464041,13.14462,31.64833,0.08423852,15.30911,0,0.871284,2.33209,2.33209,2.33209
30,E12(Zn),2,6,6,6.05,1.293745,9.07057,26.15086,0.08437252,11.5808,0,0.991452,2.07306,2.07306,2.07306
30,E12(Zn),2,2,6,5.36,1.305943,9.32957,26.49904,0.08421578,11.73438,0.010188,0.980837,2.00227,2.14495,2.09301
74,E6(Cr),6,2,6,4.75,1.194234,7.1344,22.48912,0.08471877,9.23533,0.030642,0.99888,1.71308,2.15549,1.92666
12,E2(Be),2,2,6,5.47,1.29542,9.10585,26.09891,0.08411807,11.52825,0.007976,0.984138,2.01279,2.13335,2.07651
74,E6(Cr),6,2,6,4.7,1.200134,7.24066,22.70871,0.08469918,9.38251,0.033551,0.998902,1.70773,2.16092,1.93654
28,E10(Ni),2,2,6,5.4,1.281209,8.80946,25.58534,0.08413144,11.23176,0.009352,0.989455,1.98759,2.10207,2.05475
74,E6(Cr),6,2,6,4.73,1.200016,7.23851,22.6767,0.08466482,9.38614,0.032803,0.997616,1.71182,2.16713,1.93674
27,E9(Co),2,2,6,5.39,1.304088,9.28986,26.48145,0.08417156,11.77359,0.005429,0.986236,2.01528,2.1423,2.0907
74,E6(Cr),6,2,6,4.7,1.201976,7.27405,22.7879,0.08467885,9.44311,0.034457,0.999729,1.70971,2.16975,1.93982
29,E11(Cu),2,2,4,5.06,1.350303,10.31293,28.55022,0.09181862,0,0,0.779508,1.89138,1.91259,1.90198
42,E6(Cr),3,2,4,4.73,1.365202,10.65809,29.37331,0.09013531,1.92356,0.064812,0.790726,1.88903,2.11578,1.99565
42,E6(Cr),3,2,4,4.8,1.359819,10.53251,28.93661,0.09029558,1.8496,0.071845,0.761054,1.88798,2.11208,1.99595
22,E4(Ti),4,8,6,4.86,1.21711,7.55229,23.67019,0.08727045,9.28521,0.05859,0.996899,1.73585,2.48373,1.96771
38,E2(Be),2,2,8,6.53,1.528521,14.95901,34.30852,0.08172258,30.31929,0.058517,0.967086,2.45485,2.69248,2.60215
4,E2(Be),2,4,4,4.48,1.161759,6.56805,22.55021,0.09282105,2.16056,0.010823,0.846775,1.61205,1.63563,1.61908
25,E7(Mn),2,2,6,5.64,1.348505,10.27179,27.90223,0.0835154,13.51889,0.038391,0.960773,2.11989,2.20685,2.17191
29,E11(Cu),2,1,4,5.68,1.31109,9.4403,26.0637,0.08453427,0,0,0.92872,1.97018,1.98223,1.9762
29,E11(Cu),2,1,4,5.21,1.309519,9.40641,26.62073,0.08591962,0,0,0.979963,1.90531,1.96157,1.93344
29,E11(Cu),2,1,4,5.72,1.308282,9.37979,25.83104,0.08428356,0,0,0.891927,1.97288,1.98291,1.9779
29,E11(Cu),2,1,4,5.21,1.312438,9.46946,26.74022,0.08594373,0,0,0.98032,1.91143,1.96198,1.9367
48,E12(Zn),2,1,6,5.87,1.428066,12.19927,30.47287,0.08391722,15.28986,0.078887,0.952981,2.24272,2.41864,2.31171
29,E11(Cu),2,2,4,5.43,1.396659,11.41196,29.38126,0.09004798,0,0,0.90529,1.95868,1.97114,1.96491
82,E14(Ñ),2,4,5,6.2,1.632974,18.24005,38.43335,0.08875861,8.28241,0.371978,0.766493,2.2983,2.88914,2.45716
67,E3(Ln),3,2,8,6.86,1.382913,11.07831,27.85304,0.08088971,22.7435,0.025571,0.994032,2.25076,2.45417,2.36489
3,E1(Li),1,4,4,4.76,1.356127,10.44695,28.2383,0.08828948,3.54672,0.063725,0.793845,1.89636,1.97717,1.94216
11,E1(Li),1,8,6,6.43,1.463024,13.11727,31.90113,0.08207394,17.93024,0.015436,0.854297,2.33208,2.42091,2.38865
42,E6(Cr),6,4,6,4.41,1.219405,7.59508,23.68946,0.08604599,9.72889,0.031825,0.997912,1.69507,2.34788,1.97703
42,E6(Cr),6,8,6,4.47,1.22675,7.73315,24.08189,0.0866264,9.8455,0.050248,0.997841,1.70185,2.33832,1.99548
42,E6(Cr),6,4,6,4.47,1.229162,7.77887,24.30413,0.0869381,9.89949,0.048144,0.999982,1.7111,2.43129,2.00085
25,E7(Mn),2,2,6,5.67,1.367373,10.70903,29.00911,0.08367354,14.06576,0.023509,0.983872,2.15138,2.32646,2.20227
25,E7(Mn),2,4,6,5.23,1.375996,10.91289,29.60467,0.08498992,13.2387,0.033811,0.977819,2.09747,2.42736,2.19922
65,E3(Ln),3,4,9,8.19,1.374522,10.87786,27.18663,0.07973034,28.05727,0.009533,0.999924,2.34774,2.48641,2.40483
3,E1(Li),1,4,4,4.8,1.355406,10.43029,28.16984,0.08807671,3.6224,0.108179,0.754844,1.90814,2.01352,1.95236
3,E1(Li),1,4,4,4.64,1.396683,11.41253,29.98809,0.09067555,3.67977,0.143211,0.778348,1.95487,1.98107,1.96901
3,E1(Li),1,4,4,4.73,1.391257,11.28005,29.71103,0.09091969,3.64039,0.143095,0.772485,1.93929,1.98856,1.96148
38,E2(Be),2,2,6,7.06,1.56954,16.19594,35.89198,0.0839062,18.84444,0,0.831591,2.49863,2.53461,2.51586
3,E1(Li),1,2,4,4.93,1.368968,10.74654,29.19725,0.09173919,3.46564,0.175438,0.784495,1.8688,1.98115,1.92633
3,E1(Li),1,2,4,4.73,1.401417,11.52898,30.85304,0.09514428,3.47794,0.20656,0.799321,1.92193,1.95756,1.94229
3,E1(Li),1,2,4,4.72,1.392108,11.30075,30.23854,0.09332366,3.47655,0.188996,0.790858,1.88864,2.00812,1.94248
56,E2(Be),2,1,6,8.6,1.649154,18.78763,38.32158,0.08106543,21.51637,0,0.686614,2.70458,2.73384,2.72054
3,E1(Li),1,4,4,4.74,1.390086,11.25157,29.52411,0.09000769,3.65445,0.133539,0.768048,1.93664,1.99934,1.96639
3,E1(Li),1,4,4,4.62,1.39322,11.32785,29.82691,0.09065683,3.66063,0.143195,0.780906,1.95641,1.97083,1.96309
3,E1(Li),1,4,4,4.74,1.355084,10.42286,28.1752,0.08811983,3.60667,0.105566,0.756717,1.88946,1.99862,1.95026
62,E3(Ln),2,2,6,7.22,1.575874,16.39281,36.04079,0.08373203,18.99586,0,0.819811,2.51986,2.54121,2.52957
3,E1(Li),1,4,4,4.69,1.359255,10.51941,28.44619,0.08829014,3.65846,0.109017,0.759758,1.90987,2.07982,1.95919
3,E1(Li),1,4,4,4.72,1.385969,11.15191,29.39331,0.09036801,3.68,0.133344,0.761525,1.93331,2.03904,1.96444
3,E1(Li),1,4,4,4.87,1.397766,11.43911,29.88221,0.09041868,3.75203,0.158527,0.768841,1.87286,2.0296,1.98008
63,E3(Ln),2,2,6,7.11,1.582894,16.61285,36.45687,0.08388382,19.36554,0,0.825312,2.52241,2.57078,2.54081
11,E1(Li),1,4,4,5.33,1.560882,15.92939,35.9486,0.0858492,5.36301,0.141229,0.689944,2.26974,2.30605,2.28631
11,E1(Li),1,4,4,5.3,1.567931,16.14616,36.98726,0.0882013,5.30363,0.167968,0.69203,2.24403,2.32843,2.2806
11,E1(Li),1,4,4,5.67,1.532205,15.06744,34.94123,0.08543204,5.39376,0.12611,0.650998,2.27286,2.3282,2.29963
20,E2(Be),2,2,6,6.04,1.477887,13.5211,33.71735,0.08429846,17.16797,0,0.971917,2.35756,2.37382,2.36565
11,E1(Li),1,4,4,5.19,1.577822,16.45367,37.83823,0.08865769,5.44653,0.123085,0.717391,2.26108,2.33114,2.28971
11,E1(Li),1,4,4,5.4,1.575374,16.37721,37.03353,0.08728412,5.4885,0.125948,0.709991,2.27203,2.3136,2.29169
11,E1(Li),1,4,4,5.71,1.5572,15.81692,36.00505,0.08555239,5.55564,0.113864,0.67687,2.30029,2.3197,2.31171
38,E2(Be),2,2,6,6.26,1.579935,16.51985,37.73672,0.08427936,20.45741,0,0.92778,2.50974,2.54294,2.52571
11,E1(Li),1,4,4,5.59,1.556258,15.78822,36.06572,0.0855472,5.52635,0.129384,0.688526,2.28116,2.31523,2.30406
11,E1(Li),1,4,4,5.51,1.550333,15.60859,35.74058,0.08647235,5.38232,0.121596,0.706839,2.26284,2.29264,2.27285
11,E1(Li),1,4,4,5.27,1.569929,16.20795,37.41679,0.08814385,5.37689,0.124445,0.726258,2.25645,2.30402,2.27518
56,E2(Be),2,2,6,6.97,1.672472,19.59591,40.65096,0.08304379,23.74764,0,0.820524,2.66993,2.73186,2.69863
11,E1(Li),1,4,5,5.12,1.556954,15.80941,36.56428,0.08625307,10.70567,0.010779,0.831962,2.27842,2.50604,2.37718
